target_id,target_index,case,edge_index,edge_mask_value
140915,7,1,53,0.4456
140915,7,1,54,0.6516
140915,7,1,55,0.4488
140915,7,1,56,0.4597
140915,7,1,57,0.435
148545,0,1,0,0.3856
148545,0,1,1,0.2104
148545,0,1,2,0.3299
148545,0,1,3,0.4108
148545,0,1,4,0.6295
148545,0,1,5,0.3174
148545,0,1,6,0.6081
148545,0,1,7,0.7624
148545,0,1,8,0.298
148545,0,1,9,0.3958
148545,0,1,10,0.4055
148545,0,1,11,0.6027
148545,0,1,12,0.6723
148545,0,1,13,0.195
148545,0,1,14,0.2691
148545,0,1,15,0.6035
148545,0,1,16,0.419
148545,0,1,17,0.2773
148545,0,1,18,0.3866
148545,0,1,19,0.5989
148545,0,1,20,0.3552
148545,0,1,21,0.7868
148545,0,1,22,0.3286
148545,0,1,23,0.3794
148545,0,1,24,0.6653
148545,0,1,25,0.7202
148545,0,1,26,0.6493
148545,0,1,27,0.3716
148545,0,1,28,0.4502
148545,0,1,29,0.2448
148545,0,1,30,0.4896
148545,0,1,31,0.3985
148545,0,1,32,0.5785
148545,0,1,33,0.7939
148545,0,1,34,0.3769
148545,0,1,35,0.4854
140178,7,1,0,0.3921
140178,7,1,1,0.4709
140178,7,1,2,0.3759
140178,7,1,3,0.2118
140178,7,1,4,0.4615
140178,7,1,5,0.4049
140178,7,1,6,0.4426
140178,7,1,7,0.6887
140178,7,1,8,0.3621
140178,7,1,9,0.7097
140178,7,1,10,0.7263
140178,7,1,11,0.3494
140178,7,1,12,0.5123
140178,7,1,13,0.3695
140178,7,1,14,0.6675
140178,7,1,15,0.5526
140178,7,1,16,0.4683
140178,7,1,17,0.4033
140178,7,1,18,0.4166
140178,7,1,19,0.7308
140178,7,1,20,0.2837
140178,7,1,21,0.339
140178,7,1,22,0.403
140178,7,1,23,0.4903
140178,7,1,24,0.3573
140178,7,1,25,0.4807
140178,7,1,26,0.3358
140178,7,1,27,0.5467
140178,7,1,28,0.3952
140178,7,1,29,0.3181
140178,7,1,30,0.6675
140178,7,1,31,0.3611
140178,7,1,32,0.3527
140178,7,1,33,0.3744
140178,7,1,34,0.4144
140178,7,1,35,0.3618
140178,7,1,36,0.4705
140178,7,1,37,0.4285
140178,7,1,38,0.4823
140178,7,1,39,0.3539
140178,7,1,40,0.4572
140178,7,1,41,0.3834
140178,7,1,42,0.701
140178,7,1,43,0.6802
140178,7,1,44,0.433
140178,7,1,45,0.4361
140178,7,1,46,0.4643
140178,7,1,47,0.4825
140178,7,1,48,0.334
140178,7,1,49,0.4485
140178,7,1,50,0.4727
140178,7,1,51,0.6603
140178,7,1,52,0.3808
140178,7,1,53,0.4463
140178,7,1,54,0.3206
140178,7,1,55,0.4744
140178,7,1,56,0.3089
140178,7,1,57,0.3619
140178,7,1,58,0.2508
140178,7,1,59,0.6858
140178,7,1,60,0.5308
140178,7,1,61,0.5665
140178,7,1,62,0.7104
140178,7,1,63,0.423
140178,7,1,64,0.453
140178,7,1,65,0.3377
140178,7,1,66,0.4568
140178,7,1,67,0.5451
140178,7,1,68,0.482
140178,7,1,69,0.4935
140178,7,1,70,0.3648
140178,7,1,71,0.4494
140178,7,1,72,0.4573
140178,7,1,73,0.4098
140178,7,1,74,0.4063
140178,7,1,75,0.3229
140178,7,1,76,0.4867
140178,7,1,77,0.4563
140178,7,1,78,0.3089
140178,7,1,79,0.3361
113317,0,1,0,0.3134
113317,0,1,1,0.676
113317,0,1,2,0.7505
113317,0,1,3,0.3785
113317,0,1,4,0.4373
113317,0,1,5,0.6703
113317,0,1,6,0.3125
113317,0,1,7,0.4366
113317,0,1,8,0.7055
113317,0,1,9,0.4528
113317,0,1,10,0.4595
113317,0,1,11,0.4087
113317,0,1,12,0.3007
113317,0,1,13,0.6794
113317,0,1,14,0.6984
113317,0,1,15,0.4526
113317,0,1,16,0.4853
113317,0,1,17,0.4281
113317,0,1,18,0.8032
113317,0,1,19,0.5965
113317,0,1,20,0.5294
113317,0,1,21,0.2832
113317,0,1,22,0.3459
113317,0,1,23,0.6821
113317,0,1,24,0.3176
113317,0,1,25,0.3121
113317,0,1,26,0.4941
113317,0,1,27,0.39
113317,0,1,28,0.3356
113317,0,1,29,0.5736
113317,0,1,30,0.4203
113317,0,1,31,0.6745
113317,0,1,32,0.6411
113317,0,1,33,0.4749
113317,0,1,34,0.6824
113317,0,1,35,0.6793
113317,0,1,36,0.3874
113317,0,1,37,0.6903
113317,0,1,38,0.3862
113317,0,1,39,0.46
113317,0,1,40,0.4818
113317,0,1,41,0.2492
113317,0,1,42,0.3685
113317,0,1,43,0.4556
113317,0,1,44,0.6712
113317,0,1,45,0.3574
113317,0,1,46,0.399
113317,0,1,47,0.4094
113317,0,1,48,0.4693
113317,0,1,49,0.5239
113317,0,1,50,0.7809
113317,0,1,51,0.699
113317,0,1,52,0.5109
113317,0,1,53,0.4918
113317,0,1,54,0.7001
113317,0,1,55,0.2193
113317,0,1,56,0.3544
113317,0,1,57,0.493
113317,0,1,58,0.4441
113317,0,1,59,0.4579
113317,0,1,60,0.6995
113317,0,1,61,0.3943
113317,0,1,62,0.6491
113317,0,1,63,0.6895
113317,0,1,64,0.324
113317,0,1,65,0.326
113317,0,1,66,0.4307
113317,0,1,67,0.4422
113317,0,1,68,0.499
113317,0,1,69,0.332
113317,0,1,70,0.2659
113317,0,1,71,0.3299
113317,0,1,72,0.368
113317,0,1,73,0.6722
113317,0,1,74,0.4533
113317,0,1,75,0.399
113317,0,1,76,0.5859
113317,0,1,77,0.6782
113317,0,1,78,0.4903
113317,0,1,79,0.6008
113317,0,1,80,0.5002
113317,0,1,81,0.5022
126331,11,1,0,0.3269
126331,11,1,1,0.72
126331,11,1,2,0.4624
126331,11,1,3,0.6429
126331,11,1,4,0.4263
126331,11,1,5,0.6548
126331,11,1,6,0.6624
126331,11,1,7,0.5137
126331,11,1,8,0.7074
126331,11,1,9,0.4732
126331,11,1,10,0.3419
126331,11,1,11,0.3666
126331,11,1,12,0.2963
126331,11,1,13,0.7038
126331,11,1,14,0.6988
126331,11,1,15,0.447
126331,11,1,16,0.3646
126331,11,1,17,0.3951
126331,11,1,18,0.4544
126331,11,1,19,0.4036
126331,11,1,20,0.4347
126331,11,1,21,0.4887
126331,11,1,22,0.4434
126331,11,1,23,0.7213
126331,11,1,24,0.3162
126331,11,1,25,0.7766
126331,11,1,26,0.738
126331,11,1,27,0.347
126331,11,1,28,0.3059
126331,11,1,29,0.6897
126331,11,1,30,0.4448
126331,11,1,31,0.4624
126331,11,1,32,0.6888
126331,11,1,33,0.5001
126331,11,1,34,0.7002
126331,11,1,35,0.7723
126331,11,1,36,0.4999
126331,11,1,37,0.3523
126331,11,1,38,0.3817
126331,11,1,39,0.327
126331,11,1,40,0.6648
126331,11,1,41,0.6789
126331,11,1,42,0.3376
126331,11,1,43,0.6525
126331,11,1,44,0.5066
126331,11,1,45,0.265
126331,11,1,46,0.2661
126331,11,1,47,0.4702
126331,11,1,48,0.6681
126331,11,1,49,0.3203
126331,11,1,50,0.3364
126331,11,1,51,0.66
126331,11,1,52,0.6549
126331,11,1,53,0.2856
126331,11,1,54,0.3804
126331,11,1,55,0.4454
126331,11,1,56,0.4735
126331,11,1,57,0.2874
126331,11,1,58,0.3678
126331,11,1,59,0.6736
126331,11,1,60,0.4304
126331,11,1,61,0.5074
126331,11,1,62,0.4057
126331,11,1,63,0.4796
126331,11,1,64,0.3315
126331,11,1,65,0.6029
126331,11,1,66,0.3744
126331,11,1,67,0.3798
126331,11,1,68,0.4952
126331,11,1,69,0.44
126331,11,1,70,0.4708
126331,11,1,71,0.2859
126331,11,1,72,0.372
126331,11,1,73,0.4909
126331,11,1,74,0.3845
126331,11,1,75,0.7443
126331,11,1,76,0.2893
126331,11,1,77,0.3489
126331,11,1,78,0.4309
126331,11,1,79,0.7224
126331,11,1,80,0.4609
126331,11,1,81,0.3122
92421,1,1,0,0.4318
92421,1,1,1,0.6666
92421,1,1,2,0.3849
92421,1,1,3,0.3639
92421,1,1,4,0.2826
92421,1,1,5,0.4187
92421,1,1,6,0.6354
92421,1,1,7,0.3329
92421,1,1,8,0.6459
92421,1,1,9,0.4527
92421,1,1,10,0.4369
92421,1,1,11,0.4281
92421,1,1,12,0.2893
92421,1,1,13,0.6917
92421,1,1,14,0.2154
92421,1,1,15,0.3878
92421,1,1,16,0.4461
92421,1,1,17,0.3732
92421,1,1,18,0.3942
92421,1,1,19,0.7605
92421,1,1,20,0.6279
92421,1,1,21,0.271
92421,1,1,22,0.6219
92421,1,1,23,0.4655
92421,1,1,24,0.4057
92421,1,1,25,0.3588
92421,1,1,26,0.3127
92421,1,1,27,0.5937
92421,1,1,28,0.4308
92421,1,1,29,0.3661
92421,1,1,30,0.6023
92421,1,1,31,0.3846
92421,1,1,32,0.7426
92421,1,1,33,0.6643
92421,1,1,34,0.4142
92421,1,1,35,0.224
90910,8,1,0,0.5863
90910,8,1,1,0.6806
90910,8,1,2,0.2758
90910,8,1,3,0.4426
90910,8,1,4,0.6526
90910,8,1,5,0.5987
90910,8,1,6,0.3648
90910,8,1,7,0.6107
90910,8,1,8,0.5986
90910,8,1,9,0.5639
90910,8,1,10,0.4128
90910,8,1,11,0.773
90910,8,1,12,0.5237
90910,8,1,13,0.3667
90910,8,1,14,0.4076
90910,8,1,15,0.6641
90910,8,1,16,0.2341
90910,8,1,17,0.3977
90910,8,1,18,0.4236
90910,8,1,19,0.7407
90910,8,1,20,0.5332
90910,8,1,21,0.5732
90910,8,1,22,0.3292
90910,8,1,23,0.8259
90910,8,1,24,0.6391
90910,8,1,25,0.6803
90910,8,1,26,0.6674
90910,8,1,27,0.4836
90910,8,1,28,0.5609
90910,8,1,29,0.2866
90910,8,1,30,0.7325
90910,8,1,31,0.3787
90910,8,1,32,0.6684
90910,8,1,33,0.4022
90910,8,1,34,0.5808
90910,8,1,35,0.6626
90910,8,1,36,0.3149
90910,8,1,37,0.5947
90910,8,1,38,0.4383
90910,8,1,39,0.7116
110301,10,1,0,0.3681
110301,10,1,1,0.4835
110301,10,1,2,0.3766
110301,10,1,3,0.4059
110301,10,1,4,0.6278
110301,10,1,5,0.5003
110301,10,1,6,0.3854
110301,10,1,7,0.3864
110301,10,1,8,0.4763
110301,10,1,9,0.4154
110301,10,1,10,0.5067
110301,10,1,11,0.3171
110301,10,1,12,0.467
110301,10,1,13,0.3673
110301,10,1,14,0.404
110301,10,1,15,0.6539
110301,10,1,16,0.3404
110301,10,1,17,0.427
110301,10,1,18,0.3799
110301,10,1,19,0.3425
110301,10,1,20,0.2858
110301,10,1,21,0.3147
110301,10,1,22,0.3353
110301,10,1,23,0.6984
110301,10,1,24,0.5053
110301,10,1,25,0.4432
110301,10,1,26,0.3713
110301,10,1,27,0.3942
110301,10,1,28,0.5413
110301,10,1,29,0.4068
110301,10,1,30,0.7791
110301,10,1,31,0.3974
110301,10,1,32,0.3699
110301,10,1,33,0.4352
110301,10,1,34,0.5184
110301,10,1,35,0.361
110301,10,1,36,0.3461
110301,10,1,37,0.4225
110301,10,1,38,0.4931
110301,10,1,39,0.3688
110301,10,1,40,0.4358
110301,10,1,41,0.5117
110301,10,1,42,0.4867
110301,10,1,43,0.4973
110301,10,1,44,0.4079
110301,10,1,45,0.3811
110301,10,1,46,0.421
110301,10,1,47,0.2845
110301,10,1,48,0.7086
110301,10,1,49,0.2947
110301,10,1,50,0.2847
110301,10,1,51,0.3539
110301,10,1,52,0.2575
110301,10,1,53,0.3755
110301,10,1,54,0.3834
110301,10,1,55,0.5922
110301,10,1,56,0.3524
110301,10,1,57,0.4752
110301,10,1,58,0.4568
110301,10,1,59,0.6649
110301,10,1,60,0.4121
110301,10,1,61,0.329
110301,10,1,62,0.3121
110301,10,1,63,0.4385
110301,10,1,64,0.5198
110301,10,1,65,0.4799
110301,10,1,66,0.455
110301,10,1,67,0.6834
110301,10,1,68,0.3401
110301,10,1,69,0.4402
110301,10,1,70,0.4958
110301,10,1,71,0.2989
110301,10,1,72,0.5664
110301,10,1,73,0.4155
110301,10,1,74,0.4735
110301,10,1,75,0.481
110301,10,1,76,0.3248
110301,10,1,77,0.554
110301,10,1,78,0.4457
110301,10,1,79,0.5203
131811,0,1,0,0.5898
131811,0,1,1,0.6305
131811,0,1,2,0.4348
131811,0,1,3,0.3804
131811,0,1,4,0.7512
131811,0,1,5,0.3553
131811,0,1,6,0.6119
131811,0,1,7,0.6457
131811,0,1,8,0.6047
131811,0,1,9,0.366
131811,0,1,10,0.332
131811,0,1,11,0.3489
131811,0,1,12,0.6484
131811,0,1,13,0.3826
131811,0,1,14,0.2694
131811,0,1,15,0.5624
131811,0,1,16,0.6234
131811,0,1,17,0.7039
131811,0,1,18,0.6212
131811,0,1,19,0.5753
131811,0,1,20,0.6075
131811,0,1,21,0.6178
131811,0,1,22,0.1811
131811,0,1,23,0.6795
131811,0,1,24,0.6525
131811,0,1,25,0.7346
131811,0,1,26,0.647
131811,0,1,27,0.4294
144415,13,1,0,0.4389
144415,13,1,1,0.4575
144415,13,1,2,0.357
144415,13,1,3,0.5053
144415,13,1,4,0.4727
144415,13,1,5,0.3227
144415,13,1,6,0.4559
144415,13,1,7,0.7074
144415,13,1,8,0.4398
144415,13,1,9,0.7062
144415,13,1,10,0.4285
144415,13,1,11,0.5223
144415,13,1,12,0.721
144415,13,1,13,0.4129
144415,13,1,14,0.4571
144415,13,1,15,0.3259
144415,13,1,16,0.5523
144415,13,1,17,0.3552
144415,13,1,18,0.3726
144415,13,1,19,0.4689
144415,13,1,20,0.4902
144415,13,1,21,0.5006
144415,13,1,22,0.3566
144415,13,1,23,0.7466
144415,13,1,24,0.5024
144415,13,1,25,0.3617
144415,13,1,26,0.6959
144415,13,1,27,0.6776
144415,13,1,28,0.37
144415,13,1,29,0.5722
144415,13,1,30,0.447
144415,13,1,31,0.4153
144415,13,1,32,0.382
144415,13,1,33,0.3527
144415,13,1,34,0.5067
144415,13,1,35,0.5304
144415,13,1,36,0.474
144415,13,1,37,0.6684
144415,13,1,38,0.5103
144415,13,1,39,0.4603
144415,13,1,40,0.3654
144415,13,1,41,0.7287
144415,13,1,42,0.7312
144415,13,1,43,0.4494
144415,13,1,44,0.4341
144415,13,1,45,0.6982
144415,13,1,46,0.513
144415,13,1,47,0.3066
144415,13,1,48,0.4208
144415,13,1,49,0.5637
144415,13,1,50,0.3215
144415,13,1,51,0.4224
144415,13,1,52,0.3305
144415,13,1,53,0.4788
144415,13,1,54,0.3924
144415,13,1,55,0.4025
144415,13,1,56,0.4829
144415,13,1,57,0.4972
144415,13,1,58,0.5147
144415,13,1,59,0.7308
144415,13,1,60,0.5108
144415,13,1,61,0.4224
144415,13,1,62,0.4662
144415,13,1,63,0.4437
144415,13,1,64,0.3622
144415,13,1,65,0.4119
144415,13,1,66,0.528
144415,13,1,67,0.4041
144415,13,1,68,0.4162
144415,13,1,69,0.4702
144415,13,1,70,0.3579
144415,13,1,71,0.6183
144415,13,1,72,0.5121
144415,13,1,73,0.4673
144415,13,1,74,0.3768
144415,13,1,75,0.4849
144415,13,1,76,0.4162
144415,13,1,77,0.4465
144415,13,1,78,0.4066
144415,13,1,79,0.4511
144415,13,1,80,0.7339
144415,13,1,81,0.3514
144415,13,1,82,0.3109
144415,13,1,83,0.5266
144415,13,1,84,0.3243
144415,13,1,85,0.6953
144415,13,1,86,0.7495
144415,13,1,87,0.4341
144415,13,1,88,0.4276
144415,13,1,89,0.5322
144415,13,1,90,0.6882
144415,13,1,91,0.4613
144415,13,1,92,0.3947
144415,13,1,93,0.3326
144415,13,1,94,0.4289
144415,13,1,95,0.5019
144415,13,1,96,0.4962
144415,13,1,97,0.4659
121326,4,1,0,0.6995
121326,4,1,1,0.4562
121326,4,1,2,0.7709
121326,4,1,3,0.6458
121326,4,1,4,0.2224
121326,4,1,5,0.7342
121326,4,1,6,0.3179
121326,4,1,7,0.3552
121326,4,1,8,0.7387
121326,4,1,9,0.3501
121326,4,1,10,0.3291
121326,4,1,11,0.4465
121326,4,1,12,0.3328
121326,4,1,13,0.4484
121326,4,1,14,0.3668
121326,4,1,15,0.6035
121326,4,1,16,0.4063
121326,4,1,17,0.374
121326,4,1,18,0.277
121326,4,1,19,0.4146
121326,4,1,20,0.4063
121326,4,1,21,0.2849
121326,4,1,22,0.3609
121326,4,1,23,0.6379
121326,4,1,24,0.4521
121326,4,1,25,0.361
121326,4,1,26,0.3834
121326,4,1,27,0.6236
121326,4,1,28,0.465
121326,4,1,29,0.4455
121326,4,1,30,0.3555
121326,4,1,31,0.678
121326,4,1,32,0.4144
121326,4,1,33,0.3512
121326,4,1,34,0.6449
121326,4,1,35,0.3765
121326,4,1,36,0.3606
121326,4,1,37,0.633
121326,4,1,38,0.5975
121326,4,1,39,0.1998
121326,4,1,40,0.5444
121326,4,1,41,0.3475
121326,4,1,42,0.3645
121326,4,1,43,0.5547
121326,4,1,44,0.6378
121326,4,1,45,0.6842
121326,4,1,46,0.6764
121326,4,1,47,0.3325
121326,4,1,48,0.5814
121326,4,1,49,0.7079
147534,5,1,0,0.4571
147534,5,1,1,0.4852
147534,5,1,2,0.4716
147534,5,1,3,0.4168
147534,5,1,4,0.2599
147534,5,1,5,0.6628
147534,5,1,6,0.4995
147534,5,1,7,0.4031
147534,5,1,8,0.4726
147534,5,1,9,0.3182
147534,5,1,10,0.4612
147534,5,1,11,0.3813
147534,5,1,12,0.4153
147534,5,1,13,0.4085
147534,5,1,14,0.7533
147534,5,1,15,0.2243
147534,5,1,16,0.4304
147534,5,1,17,0.6646
147534,5,1,18,0.3156
147534,5,1,19,0.3648
147534,5,1,20,0.459
147534,5,1,21,0.5834
147534,5,1,22,0.3733
147534,5,1,23,0.8309
147534,5,1,24,0.3993
147534,5,1,25,0.3834
147534,5,1,26,0.4164
147534,5,1,27,0.3516
147534,5,1,28,0.3836
147534,5,1,29,0.3392
147534,5,1,30,0.2876
147534,5,1,31,0.7221
147534,5,1,32,0.3547
147534,5,1,33,0.4038
147534,5,1,34,0.4821
147534,5,1,35,0.3292
147534,5,1,36,0.4417
147534,5,1,37,0.4052
147534,5,1,38,0.5244
147534,5,1,39,0.322
147534,5,1,40,0.3606
147534,5,1,41,0.3626
147534,5,1,42,0.5223
147534,5,1,43,0.3214
147534,5,1,44,0.6926
147534,5,1,45,0.3281
147534,5,1,46,0.65
147534,5,1,47,0.4432
147534,5,1,48,0.4025
147534,5,1,49,0.7209
147534,5,1,50,0.304
147534,5,1,51,0.3021
147534,5,1,52,0.4402
147534,5,1,53,0.4285
147534,5,1,54,0.4349
147534,5,1,55,0.3781
147534,5,1,56,0.4972
147534,5,1,57,0.7357
147534,5,1,58,0.385
147534,5,1,59,0.4674
147534,5,1,60,0.376
147534,5,1,61,0.4674
147534,5,1,62,0.4728
147534,5,1,63,0.3802
147534,5,1,64,0.4254
147534,5,1,65,0.4558
147534,5,1,66,0.5821
147534,5,1,67,0.6914
147534,5,1,68,0.4473
147534,5,1,69,0.4408
147534,5,1,70,0.7114
147534,5,1,71,0.3188
147534,5,1,72,0.2942
147534,5,1,73,0.4367
147534,5,1,74,0.5151
147534,5,1,75,0.3177
147534,5,1,76,0.7327
147534,5,1,77,0.3851
147534,5,1,78,0.4144
147534,5,1,79,0.3241
147534,5,1,80,0.3508
147534,5,1,81,0.4646
147534,5,1,82,0.4721
147534,5,1,83,0.4394
147534,5,1,84,0.4868
147534,5,1,85,0.5068
147534,5,1,86,0.39
147534,5,1,87,0.3791
147534,5,1,88,0.3803
147534,5,1,89,0.4357
147534,5,1,90,0.6253
147534,5,1,91,0.44
147534,5,1,92,0.387
147534,5,1,93,0.7083
145962,2,1,0,0.4982
145962,2,1,1,0.4481
145962,2,1,2,0.4306
145962,2,1,3,0.456
145962,2,1,4,0.7504
145962,2,1,5,0.4798
145962,2,1,6,0.6943
145962,2,1,7,0.3203
145962,2,1,8,0.533
145962,2,1,9,0.687
145962,2,1,10,0.2443
145962,2,1,11,0.4506
145962,2,1,12,0.4739
145962,2,1,13,0.6823
145962,2,1,14,0.7088
145962,2,1,15,0.3134
145962,2,1,16,0.273
145962,2,1,17,0.481
145962,2,1,18,0.4448
145962,2,1,19,0.7083
145962,2,1,20,0.3216
145962,2,1,21,0.3819
145962,2,1,22,0.4965
145962,2,1,23,0.4468
145962,2,1,24,0.4649
145962,2,1,25,0.3907
145962,2,1,26,0.4262
145962,2,1,27,0.4812
145962,2,1,28,0.3445
145962,2,1,29,0.4111
145962,2,1,30,0.6679
145962,2,1,31,0.4063
145962,2,1,32,0.4053
145962,2,1,33,0.7009
145962,2,1,34,0.6983
145962,2,1,35,0.4388
145962,2,1,36,0.3298
145962,2,1,37,0.3363
145962,2,1,38,0.3605
145962,2,1,39,0.3633
145962,2,1,40,0.4382
145962,2,1,41,0.3948
145962,2,1,42,0.3245
145962,2,1,43,0.4143
145962,2,1,44,0.3879
145962,2,1,45,0.4705
145962,2,1,46,0.465
145962,2,1,47,0.7763
145962,2,1,48,0.4941
145962,2,1,49,0.4363
145962,2,1,50,0.4068
145962,2,1,51,0.3818
145962,2,1,52,0.3715
145962,2,1,53,0.3847
145962,2,1,54,0.5202
145962,2,1,55,0.6896
145962,2,1,56,0.4979
145962,2,1,57,0.4746
145962,2,1,58,0.4659
145962,2,1,59,0.4542
145962,2,1,60,0.348
145962,2,1,61,0.6824
145962,2,1,62,0.3916
145962,2,1,63,0.3931
145962,2,1,64,0.7052
145962,2,1,65,0.6376
145962,2,1,66,0.442
145962,2,1,67,0.4587
145962,2,1,68,0.6801
145962,2,1,69,0.3451
145962,2,1,70,0.7875
145962,2,1,71,0.6635
132619,4,1,0,0.4737
132619,4,1,1,0.3219
132619,4,1,2,0.3041
132619,4,1,3,0.4035
132619,4,1,4,0.6666
132619,4,1,5,0.4371
132619,4,1,6,0.3157
132619,4,1,7,0.3469
132619,4,1,8,0.4604
132619,4,1,9,0.3147
132619,4,1,10,0.5052
132619,4,1,11,0.4414
132619,4,1,12,0.4551
132619,4,1,13,0.3999
132619,4,1,14,0.4019
132619,4,1,15,0.3607
132619,4,1,16,0.5013
132619,4,1,17,0.3649
132619,4,1,18,0.6238
132619,4,1,19,0.3382
132619,4,1,20,0.3985
132619,4,1,21,0.6756
132619,4,1,22,0.6579
132619,4,1,23,0.4611
132619,4,1,24,0.4032
132619,4,1,25,0.2699
132619,4,1,26,0.3695
132619,4,1,27,0.3859
132619,4,1,28,0.4593
132619,4,1,29,0.4294
132619,4,1,30,0.509
132619,4,1,31,0.256
132619,4,1,32,0.3799
132619,4,1,33,0.4547
132619,4,1,34,0.5277
132619,4,1,35,0.6357
132619,4,1,36,0.4365
132619,4,1,37,0.464
132619,4,1,38,0.6605
132619,4,1,39,0.4295
132619,4,1,40,0.3634
132619,4,1,41,0.7601
132619,4,1,42,0.6722
132619,4,1,43,0.5188
132619,4,1,44,0.4129
132619,4,1,45,0.6475
132619,4,1,46,0.4493
132619,4,1,47,0.347
132619,4,1,48,0.6293
132619,4,1,49,0.5467
132619,4,1,50,0.4083
132619,4,1,51,0.2408
132619,4,1,52,0.2397
132619,4,1,53,0.2983
132619,4,1,54,0.5859
132619,4,1,55,0.722
132619,4,1,56,0.6835
132619,4,1,57,0.4385
132619,4,1,58,0.6712
132619,4,1,59,0.3431
132619,4,1,60,0.3244
132619,4,1,61,0.3384
132619,4,1,62,0.4341
132619,4,1,63,0.4377
132619,4,1,64,0.3163
132619,4,1,65,0.465
132619,4,1,66,0.6778
132619,4,1,67,0.4278
114874,9,1,0,0.5432
114874,9,1,1,0.6499
114874,9,1,2,0.4048
114874,9,1,3,0.4066
114874,9,1,4,0.2602
114874,9,1,5,0.7059
114874,9,1,6,0.3858
114874,9,1,7,0.4169
114874,9,1,8,0.4746
114874,9,1,9,0.5412
114874,9,1,10,0.3682
114874,9,1,11,0.6541
114874,9,1,12,0.6772
114874,9,1,13,0.3059
114874,9,1,14,0.6156
114874,9,1,15,0.4159
114874,9,1,16,0.4301
114874,9,1,17,0.39
114874,9,1,18,0.3665
114874,9,1,19,0.6714
114874,9,1,20,0.3545
114874,9,1,21,0.4699
114874,9,1,22,0.6259
114874,9,1,23,0.6107
114874,9,1,24,0.3871
114874,9,1,25,0.6607
114874,9,1,26,0.2119
114874,9,1,27,0.6624
114874,9,1,28,0.4426
114874,9,1,29,0.3214
114874,9,1,30,0.3479
114874,9,1,31,0.3138
114874,9,1,32,0.5653
114874,9,1,33,0.5437
114874,9,1,34,0.5532
114874,9,1,35,0.4966
114874,9,1,36,0.3708
114874,9,1,37,0.6424
114874,9,1,38,0.3716
114874,9,1,39,0.5855
114874,9,1,40,0.4628
114874,9,1,41,0.4438
114874,9,1,42,0.7083
114874,9,1,43,0.3325
114874,9,1,44,0.6045
114874,9,1,45,0.3533
114874,9,1,46,0.6737
114874,9,1,47,0.3407
114874,9,1,48,0.6205
114874,9,1,49,0.6692
114874,9,1,50,0.6398
114874,9,1,51,0.3828
114874,9,1,52,0.369
114874,9,1,53,0.6318
114874,9,1,54,0.4142
114874,9,1,55,0.3226
114874,9,1,56,0.6464
114874,9,1,57,0.3891
140679,0,1,0,0.6305
140679,0,1,1,0.7116
140679,0,1,2,0.7974
140679,0,1,3,0.6394
140679,0,1,4,0.3882
140679,0,1,5,0.3447
140679,0,1,6,0.6183
140679,0,1,7,0.4049
140679,0,1,8,0.7497
140679,0,1,9,0.4045
140679,0,1,10,0.3495
140679,0,1,11,0.2768
140679,0,1,12,0.3209
140679,0,1,13,0.3943
140679,0,1,14,0.606
140679,0,1,15,0.2556
140679,0,1,16,0.407
140679,0,1,17,0.3958
140679,0,1,18,0.458
140679,0,1,19,0.6698
140679,0,1,20,0.6402
140679,0,1,21,0.6465
140679,0,1,22,0.315
140679,0,1,23,0.4345
140679,0,1,24,0.7732
140679,0,1,25,0.3503
140679,0,1,26,0.3305
140679,0,1,27,0.4492
140679,0,1,28,0.6217
140679,0,1,29,0.4154
140679,0,1,30,0.3335
140679,0,1,31,0.3967
140679,0,1,32,0.6492
140679,0,1,33,0.5005
140679,0,1,34,0.3565
140679,0,1,35,0.4085
140679,0,1,36,0.6895
140679,0,1,37,0.475
133715,9,1,0,0.4905
133715,9,1,1,0.3775
133715,9,1,2,0.4269
133715,9,1,3,0.5413
133715,9,1,4,0.496
133715,9,1,5,0.3622
133715,9,1,6,0.4894
133715,9,1,7,0.4059
133715,9,1,8,0.5018
133715,9,1,9,0.6651
133715,9,1,10,0.4875
133715,9,1,11,0.4488
133715,9,1,12,0.3427
133715,9,1,13,0.3799
133715,9,1,14,0.4374
133715,9,1,15,0.6991
133715,9,1,16,0.5338
133715,9,1,17,0.4773
133715,9,1,18,0.454
133715,9,1,19,0.4289
133715,9,1,20,0.5556
133715,9,1,21,0.3101
133715,9,1,22,0.3975
133715,9,1,23,0.4154
133715,9,1,24,0.4059
133715,9,1,25,0.742
133715,9,1,26,0.4159
133715,9,1,27,0.537
133715,9,1,28,0.3518
133715,9,1,29,0.3105
133715,9,1,30,0.3628
133715,9,1,31,0.4925
133715,9,1,32,0.4683
133715,9,1,33,0.3043
133715,9,1,34,0.2759
133715,9,1,35,0.3871
133715,9,1,36,0.4541
133715,9,1,37,0.4429
133715,9,1,38,0.4514
133715,9,1,39,0.4285
133715,9,1,40,0.3949
133715,9,1,41,0.3548
133715,9,1,42,0.6424
133715,9,1,43,0.3489
133715,9,1,44,0.4517
133715,9,1,45,0.6502
133715,9,1,46,0.6525
133715,9,1,47,0.6121
133715,9,1,48,0.2517
133715,9,1,49,0.4755
133715,9,1,50,0.6918
133715,9,1,51,0.3277
133715,9,1,52,0.4164
133715,9,1,53,0.6759
133715,9,1,54,0.3743
133715,9,1,55,0.4126
133715,9,1,56,0.7482
133715,9,1,57,0.4691
